Nro. Pedido;Clase Pedido;Fecha Pedido;Proveedor;Centro;Material;Comprador;Cantidad;Importe;Fecha Entrega;Fecha Entrega real;Cond. Pago;Estrategia;Fecha Devolucion;Motivo;Nro. SolPed
4500002816;COM2;27/4/2017;1002;CEN2;1000006;COMP03;704;$ 601.918;10/5/2017;17/5/2017;CP04;AA04;;;10002816
4500002817;COM3;19/12/2017;1007;CEN1;1000001;COMP01;2018;$ 546.663;2/1/2018;17/12/2017;CP02;AA01;;;10002817
4500002818;COM1;8/3/2016;1008;CEN1;1000006;COMP03;2537;$ 763.148;18/4/2016;21/4/2016;CP04;AA04;;;10002818
4500002819;COM1;23/4/2017;1009;CEN2;1000006;COMP05;5366;$ 486.097;;;CP01;AA03;;;10002819
4500002820;COM1;26/3/2017;1009;CEN3;1000001;COMP05;5557;$ 785.866;28/3/2017;3/4/2017;CP04;AA02;;;10002820
4500002821;COM1;5/11/2017;1005;CEN2;1000003;COMP01;4790;$ 573.565;17/1/2018;9/1/2018;CP04;AA02;;;10002821
4500002822;COM3;17/9/2016;1008;CEN3;1000001;COMP05;1300;$ 367.768;23/10/2016;24/10/2016;CP02;AA02;;;10002822
4500002823;COM2;17/8/2016;1005;CEN2;1000002;COMP02;3655;$ 197.565;14/9/2016;22/8/2016;CP02;AA01;;;10002823
4500002824;COM2;12/11/2016;1002;CEN3;1000003;COMP03;223;$ 628.304;22/11/2016;9/12/2016;CP02;AA04;;;10002824
4500002825;COM2;5/4/2017;1008;CEN2;1000003;COMP04;2722;$ 885.048;8/4/2017;7/4/2017;CP01;AA02;;;10002825
4500002826;COM3;18/12/2016;1003;CEN1;1000005;COMP01;96;$ 70.570;;;CP03;AA03;;;10002826
4500002827;COM1;2/11/2017;1003;CEN1;1000003;COMP01;3409;$ 271.577;12/1/2018;9/1/2018;CP04;AA01;;;10002827
4500002828;COM2;3/3/2016;1007;CEN1;1000001;COMP03;239;$ 307.782;15/3/2016;16/3/2016;CP01;AA04;;;10002828
4500002829;COM2;24/12/2016;1001;CEN3;1000005;COMP05;681;$ 465.903;31/12/2016;27/12/2016;CP02;;;;10002829
4500002830;COM1;30/10/2016;1006;CEN2;1000005;COMP04;1828;$ 340.983;2/12/2016;24/12/2016;CP01;AA01;;;10002830
4500002831;COM1;26/4/2017;1009;CEN2;1000003;COMP01;2193;$ 744.278;11/6/2017;6/6/2017;CP02;AA04;;;10002831
4500002832;COM2;2/9/2017;1008;CEN1;1000002;COMP04;4752;$ 720.506;26/10/2017;27/10/2017;CP02;AA03;28/10/2017;CANT;10002832
4500002833;COM2;22/3/2017;1000;CEN3;1000001;COMP02;3828;$ 416.301;;;CP03;AA04;;;10002833
4500002834;COM2;27/7/2017;1000;CEN2;1000001;COMP02;4150;$ 251.203;19/9/2017;27/9/2017;CP01;AA04;;;10002834
4500002835;COM2;7/8/2017;1007;CEN3;1000005;COMP03;4026;$ 211.191;30/9/2017;4/9/2017;CP01;AA03;;;10002835
4500002836;COM1;13/6/2017;1010;CEN2;1000002;COMP03;5428;$ 273.559;22/6/2017;26/6/2017;CP03;AA02;;;10002836
4500002837;COM1;2/8/2017;1003;CEN3;1000004;COMP05;2134;$ 343.956;2/10/2017;9/9/2017;CP04;AA04;;;10002837
4500002838;COM2;1/11/2016;1006;CEN1;1000006;COMP05;4811;$ 377.852;14/11/2016;1/12/2016;CP03;AA02;;;10002838
4500002839;COM2;24/8/2017;1003;CEN1;1000003;COMP03;253;$ 429.491;12/9/2017;8/9/2017;CP03;;;;10002839
4500002840;COM3;7/5/2017;1007;CEN1;1000004;COMP05;3991;$ 992.873;;;CP01;AA01;;;10002840
4500002841;COM3;1/11/2016;1010;CEN2;1000004;COMP01;4071;$ 307.286;8/11/2016;6/11/2016;CP01;AA04;;;10002841
4500002842;COM2;23/1/2016;1002;CEN1;1000004;COMP04;3426;$ 21.693;1/3/2016;9/3/2016;CP04;AA02;;;10002842
4500002843;COM2;3/3/2016;1001;CEN1;1000004;COMP05;818;$ 622.792;24/3/2016;22/3/2016;CP03;AA02;;;10002843
4500002844;COM3;22/8/2016;1000;CEN1;1000001;COMP04;3523;$ 906.129;4/10/2016;6/10/2016;CP03;AA04;;;10002844
4500002845;COM1;21/1/2016;1007;CEN1;1000002;COMP03;163;$ 563.329;17/2/2016;15/2/2016;CP04;AA01;19/2/2016;ENVA;10002845
4500002846;COM1;31/8/2016;1009;CEN2;1000003;COMP03;1773;$ 724.709;5/10/2016;18/10/2016;CP01;AA02;;;10002846
4500002847;COM2;14/5/2016;1009;CEN3;1000002;COMP05;4657;$ 555.006;;;CP03;AA03;;;10002847
4500002848;COM2;6/3/2017;1003;CEN2;1000004;COMP05;282;$ 63.689;23/3/2017;27/3/2017;CP02;AA03;;;10002848
4500002849;COM1;17/8/2016;1000;CEN2;1000001;COMP03;1215;$ 497.963;21/8/2016;19/8/2016;CP01;AA02;;;10002849
4500002850;COM2;29/3/2017;1004;CEN3;1000004;COMP01;3438;$ 971.396;31/3/2017;15/4/2017;CP02;AA01;;;10002850
4500002851;COM3;18/9/2016;1001;CEN3;1000002;COMP03;3104;$ 616.213;24/9/2016;19/9/2016;CP02;AA02;;;10002851
4500002852;COM2;25/6/2017;1007;CEN3;1000006;COMP01;859;$ 66.309;1/7/2017;7/7/2017;CP01;AA02;;;10002852
4500002853;COM2;29/8/2016;1000;CEN2;1000005;COMP03;1485;$ 129.130;7/10/2016;3/10/2016;CP02;AA03;;;10002853
4500002854;COM1;30/6/2016;1004;CEN1;1000003;COMP02;1812;$ 397.982;;;CP03;AA01;;;10002854
4500002855;COM1;9/1/2016;1008;CEN3;1000003;COMP01;2162;$ 700.968;19/1/2016;17/1/2016;CP04;AA04;;;10002855
4500002856;COM2;27/6/2016;1004;CEN2;1000005;COMP02;3525;$ 954.894;27/7/2016;3/8/2016;CP01;AA01;;;10002856
4500002857;COM1;9/12/2016;1000;CEN1;1000003;COMP05;5064;$ 383.548;11/1/2017;10/1/2017;CP04;AA03;;;10002857
4500002858;COM3;15/11/2016;1010;CEN2;1000005;COMP04;1321;$ 551.099;9/12/2016;15/12/2016;CP01;AA04;17/12/2016;CANT;10002858
4500002859;COM3;9/3/2017;1003;CEN3;1000002;COMP01;1286;$ 634.107;22/3/2017;21/3/2017;CP04;AA04;;;10002859
4500002860;COM1;24/1/2016;1006;CEN1;1000002;COMP05;1400;$ 717.349;12/2/2016;16/2/2016;CP01;;;;10002860
4500002861;COM2;19/11/2017;1003;CEN1;1000005;COMP05;32;$ 126.092;;;CP01;AA01;;;10002861
4500002862;COM1;15/11/2017;1004;CEN1;1000005;COMP03;1418;$ 366.032;20/11/2017;25/11/2017;CP03;AA04;;;10002862
4500002863;COM1;30/6/2017;1008;CEN1;1000003;COMP05;1684;$ 586.957;17/7/2017;11/7/2017;CP03;AA02;;;10002863
4500002864;COM1;11/6/2016;1001;CEN1;1000005;COMP03;5445;$ 631.392;27/6/2016;11/7/2016;CP03;AA01;;;10002864
4500002865;COM1;7/11/2017;1001;CEN1;1000002;COMP03;3163;$ 95.282;12/11/2017;19/10/2017;CP04;AA03;;;10002865
4500002866;COM1;30/11/2017;1005;CEN1;1000004;COMP03;1044;$ 850.156;26/12/2017;31/12/2017;CP01;AA02;;;10002866
4500002867;COM2;24/2/2016;1000;CEN1;1000003;COMP05;4693;$ 341.707;19/3/2016;13/3/2016;CP02;;;;10002867
4500002868;COM2;29/8/2016;1001;CEN2;1000003;COMP05;1758;$ 377.089;;;CP03;AA03;;;10002868
4500002869;COM3;24/9/2016;1005;CEN3;1000006;COMP03;2957;$ 218.681;22/11/2016;2/11/2016;CP03;;;;10002869
4500002870;COM3;12/7/2016;1004;CEN3;1000004;COMP05;444;$ 425.457;10/8/2016;14/8/2016;CP04;AA04;;;10002870
4500002871;COM1;3/2/2016;1003;CEN3;1000002;COMP01;3188;$ 482.679;28/3/2016;27/3/2016;CP01;AA04;29/3/2016;PLAZ;10002871
4500002872;COM3;10/2/2017;1009;CEN2;1000005;COMP04;4244;$ 670.853;23/3/2017;2/4/2017;CP03;AA04;;;10002872
4500002873;COM1;23/4/2016;1002;CEN2;1000001;COMP05;77;$ 256.345;12/5/2016;25/4/2016;CP01;AA03;;;10002873
4500002874;COM2;9/11/2017;1000;CEN1;1000006;COMP03;142;$ 206.679;12/1/2018;13/1/2018;CP01;AA04;;;10002874
4500002875;COM2;2/1/2017;1003;CEN2;1000002;COMP01;4071;$ 903.666;;;CP03;AA03;;;10002875
4500002876;COM2;6/12/2016;1009;CEN2;1000002;COMP05;2748;$ 729.623;20/1/2017;22/1/2017;CP02;AA01;;;10002876
4500002877;COM3;28/1/2016;1010;CEN1;1000002;COMP01;4195;$ 290.298;6/2/2016;23/1/2016;CP04;AA03;;;10002877
4500002878;COM1;26/6/2016;1005;CEN3;1000003;COMP05;5346;$ 899.846;3/7/2016;19/7/2016;CP03;AA02;;;10002878
4500002879;COM3;22/10/2017;1005;CEN3;1000002;COMP01;730;$ 425.835;15/11/2017;8/11/2017;CP01;AA04;;;10002879
4500002880;COM3;16/7/2016;1005;CEN1;1000002;COMP02;3205;$ 90.581;22/7/2016;25/7/2016;CP02;AA02;;;10002880
4500002881;COM2;2/6/2016;1007;CEN3;1000001;COMP04;124;$ 611.110;10/6/2016;25/5/2016;CP03;AA04;;;10002881
4500002882;COM1;27/7/2017;1001;CEN2;1000002;COMP05;1005;$ 194.171;;;CP03;AA03;;;10002882
4500002883;COM1;6/12/2017;1003;CEN1;1000005;COMP02;5066;$ 668.218;11/1/2018;27/12/2017;CP04;AA01;;;10002883
4500002884;COM3;1/10/2017;1007;CEN1;1000001;COMP01;1899;$ 829.677;22/11/2017;26/11/2017;CP04;AA02;27/11/2017;CANT;10002884
4500002885;COM2;18/12/2017;1000;CEN1;1000004;COMP03;4090;$ 989.096;11/1/2018;6/1/2018;CP04;AA04;;;10002885
4500002886;COM3;30/4/2016;1005;CEN1;1000002;COMP04;1158;$ 735.958;19/5/2016;25/5/2016;CP02;AA02;;;10002886
4500002887;COM3;23/12/2016;1009;CEN2;1000005;COMP01;4912;$ 364.562;30/12/2016;23/12/2016;CP01;AA04;;;10002887
4500002888;COM2;29/12/2017;1004;CEN2;1000001;COMP03;4283;$ 31.609;8/2/2018;12/2/2018;CP04;AA03;;;10002888
4500002889;COM2;11/4/2017;1003;CEN3;1000001;COMP04;852;$ 754.460;;;CP02;AA03;;;10002889
4500002890;COM3;25/7/2016;1000;CEN1;1000003;COMP03;2372;$ 218.666;9/8/2016;11/8/2016;CP02;AA04;;;10002890
4500002891;COM2;14/10/2016;1002;CEN3;1000004;COMP04;1546;$ 643.577;12/11/2016;11/11/2016;CP02;AA04;;;10002891
4500002892;COM3;17/5/2016;1002;CEN2;1000001;COMP02;3746;$ 979.730;7/7/2016;11/7/2016;CP03;AA04;;;10002892
4500002893;COM1;28/7/2016;1004;CEN1;1000006;COMP01;3924;$ 278.417;27/9/2016;1/9/2016;CP03;AA02;;;10002893
4500002894;COM1;6/11/2016;1007;CEN3;1000006;COMP03;5661;$ 724.739;7/11/2016;3/12/2016;CP02;AA02;;;10002894
4500002895;COM1;22/5/2016;1007;CEN2;1000005;COMP05;2287;$ 313.109;23/5/2016;18/5/2016;CP02;AA01;;;10002895
4500002896;COM1;9/8/2016;1000;CEN3;1000002;COMP01;1477;$ 854.738;;;CP03;AA03;;;10002896
4500002897;COM1;7/8/2017;1003;CEN2;1000003;COMP02;3849;$ 371.413;13/9/2017;11/9/2017;CP03;AA02;13/9/2017;ESTA;10002897
4500002898;COM3;1/10/2016;1003;CEN1;1000005;COMP05;757;$ 627.860;8/11/2016;15/11/2016;CP03;AA04;;;10002898
4500002899;COM1;19/9/2016;1007;CEN3;1000006;COMP01;1639;$ 893.784;4/11/2016;1/11/2016;CP04;AA03;;;10002899
4500002900;COM3;11/10/2017;1004;CEN3;1000002;COMP04;3968;$ 407.779;23/10/2017;6/11/2017;CP04;AA01;;;10002900
4500002901;COM1;6/10/2017;1001;CEN2;1000005;COMP04;3832;$ 173.373;21/11/2017;20/11/2017;CP03;AA03;;;10002901
4500002902;COM3;10/8/2016;1002;CEN2;1000001;COMP02;2608;$ 886.170;5/9/2016;17/9/2016;CP02;AA01;;;10002902
4500002903;COM2;19/11/2016;1010;CEN1;1000001;COMP05;2523;$ 59.393;;;CP04;AA03;;;10002903
4500002904;COM1;13/7/2017;1005;CEN2;1000003;COMP03;2200;$ 864.052;24/8/2017;27/8/2017;CP03;AA01;;;10002904
4500002905;COM2;17/7/2017;1001;CEN3;1000006;COMP02;4499;$ 140.201;25/7/2017;24/7/2017;CP01;AA01;;;10002905
4500002906;COM3;1/4/2017;1001;CEN1;1000002;COMP02;1574;$ 32.765;20/5/2017;31/5/2017;CP01;AA02;;;10002906
4500002907;COM1;16/8/2016;1004;CEN2;1000003;COMP04;2641;$ 111.814;11/9/2016;4/9/2016;CP04;AA04;;;10002907
4500002908;COM2;19/2/2017;1006;CEN2;1000006;COMP03;5223;$ 761.711;30/4/2017;25/5/2017;CP04;AA01;;;10002908
4500002909;COM2;9/2/2017;1009;CEN3;1000005;COMP02;3897;$ 892.780;10/3/2017;20/2/2017;CP02;AA04;;;10002909
4500002910;COM1;13/2/2017;1005;CEN1;1000002;COMP05;5648;$ 894.826;;;CP01;AA01;;;10002910
4500002911;COM3;28/5/2017;1010;CEN3;1000004;COMP03;202;$ 207.025;17/6/2017;16/6/2017;CP03;AA03;;;10002911
4500002912;COM1;27/8/2016;1008;CEN2;1000006;COMP01;3496;$ 263.720;20/9/2016;5/10/2016;CP04;AA02;;;10002912
4500002913;COM2;3/8/2017;1002;CEN1;1000001;COMP03;1958;$ 737.818;20/8/2017;19/8/2017;CP02;AA03;;;10002913
4500002914;COM1;2/9/2016;1008;CEN2;1000005;COMP04;3688;$ 225.996;20/10/2016;9/11/2016;CP04;AA01;;;10002914
4500002915;COM3;13/4/2016;1001;CEN3;1000004;COMP02;935;$ 696.407;17/4/2016;2/4/2016;CP01;AA03;;;10002915
4500002916;COM1;21/3/2017;1008;CEN1;1000005;COMP05;3131;$ 746.260;10/4/2017;14/4/2017;CP01;AA03;;;10002916
4500002917;COM3;21/11/2016;1000;CEN1;1000003;COMP03;1329;$ 828.257;;;CP04;AA01;;;10002917
4500002918;COM1;16/6/2017;1002;CEN2;1000004;COMP05;4193;$ 119.776;13/9/2017;19/9/2017;CP02;AA01;;;10002918
4500002919;COM2;16/8/2017;1001;CEN2;1000005;COMP05;4737;$ 306.010;3/9/2017;20/8/2017;CP02;AA02;;;10002919
4500002920;COM1;2/7/2016;1000;CEN1;1000004;COMP02;1107;$ 284.189;16/8/2016;19/8/2016;CP04;AA03;;;10002920
4500002921;COM2;7/1/2016;1010;CEN3;1000004;COMP04;3908;$ 347.069;23/1/2016;22/1/2016;CP04;AA03;;;10002921
4500002922;COM2;28/7/2016;1009;CEN1;1000006;COMP02;3291;$ 265.431;16/8/2016;22/8/2016;CP04;AA03;;;10002922
4500002923;COM2;30/8/2017;1010;CEN2;1000003;COMP05;4965;$ 168.820;6/9/2017;19/8/2017;CP01;AA02;20/8/2017;ESTA;10002923
4500002924;COM3;9/5/2017;1006;CEN1;1000004;COMP02;130;$ 832.039;;;CP01;AA01;;;10002924
4500002925;COM3;8/7/2016;1006;CEN2;1000003;COMP04;3703;$ 326.081;11/7/2016;8/7/2016;CP01;AA02;;;10002925
4500002926;COM1;1/6/2016;1005;CEN1;1000005;COMP04;2416;$ 582.858;20/7/2016;21/7/2016;CP01;AA04;;;10002926
4500002927;COM1;21/12/2017;1007;CEN1;1000005;COMP05;4341;$ 627.721;2/1/2018;1/1/2018;CP02;AA01;;;10002927
4500002928;COM1;23/8/2016;1002;CEN3;1000006;COMP04;3939;$ 504.158;16/11/2016;24/11/2016;CP02;AA04;;;10002928
4500002929;COM2;16/11/2017;1006;CEN2;1000001;COMP04;4311;$ 553.669;23/1/2018;17/1/2018;CP04;AA01;;;10002929
4500002930;COM3;18/5/2016;1000;CEN3;1000003;COMP02;2294;$ 360.333;23/5/2016;2/6/2016;CP02;AA02;;;10002930
4500002931;COM3;22/8/2016;1004;CEN2;1000002;COMP05;1672;$ 806.071;;;CP04;AA04;;;10002931
4500002932;COM1;17/10/2017;1009;CEN2;1000002;COMP04;2365;$ 460.689;23/10/2017;17/11/2017;CP01;AA03;;;10002932
4500002933;COM3;17/12/2016;1006;CEN3;1000003;COMP05;1862;$ 639.014;12/1/2017;10/1/2017;CP04;AA03;;;10002933
4500002934;COM1;9/7/2016;1002;CEN3;1000004;COMP03;654;$ 362.498;12/7/2016;21/7/2016;CP01;AA02;;;10002934
4500002935;COM1;1/10/2017;1005;CEN1;1000002;COMP05;4061;$ 796.532;4/10/2017;27/9/2017;CP04;AA04;;;10002935
4500002936;COM3;5/3/2016;1000;CEN2;1000001;COMP05;4009;$ 927.754;8/3/2016;2/4/2016;CP03;AA01;3/4/2016;ENVA;10002936
4500002937;COM3;6/9/2016;1006;CEN2;1000005;COMP04;5256;$ 628.868;19/10/2016;14/10/2016;CP02;AA02;;;10002937
4500002938;COM2;3/7/2016;1003;CEN3;1000006;COMP04;94;$ 996.655;;;CP03;AA01;;;10002938
4500002939;COM2;11/10/2017;1000;CEN1;1000006;COMP02;1936;$ 949.569;22/10/2017;20/10/2017;CP01;AA04;;;10002939
4500002940;COM2;4/11/2017;1003;CEN3;1000001;COMP02;3579;$ 639.464;14/11/2017;19/11/2017;CP01;AA02;;;10002940
4500002941;COM3;30/1/2016;1003;CEN2;1000001;COMP02;1936;$ 502.024;29/2/2016;25/2/2016;CP01;AA04;;;10002941
4500002942;COM2;10/11/2017;1004;CEN2;1000005;COMP03;5544;$ 102.267;5/2/2018;14/2/2018;CP04;AA03;;;10002942
4500002943;COM2;12/12/2017;1010;CEN3;1000005;COMP03;5310;$ 364.345;16/2/2018;11/2/2018;CP03;AA01;;;10002943
4500002944;COM2;12/3/2016;1001;CEN2;1000005;COMP05;3196;$ 277.765;12/4/2016;9/5/2016;CP04;AA03;;;10002944
4500002945;COM2;31/8/2016;1010;CEN2;1000003;COMP02;3560;$ 368.407;;;CP04;AA04;;;10002945
4500002946;COM1;26/12/2017;1008;CEN2;1000003;COMP05;5246;$ 323.002;1/2/2018;23/2/2018;CP02;AA02;;;10002946
4500002947;COM3;13/6/2016;1009;CEN2;1000003;COMP05;3321;$ 495.564;18/8/2016;7/8/2016;CP04;AA03;;;10002947
4500002948;COM3;11/1/2016;1008;CEN3;1000003;COMP05;4617;$ 111.267;20/1/2016;24/1/2016;CP03;AA03;;;10002948
4500002949;COM3;4/10/2017;1002;CEN2;1000003;COMP01;5525;$ 381.041;12/11/2017;7/11/2017;CP01;AA01;13/11/2017;CALI;10002949
4500002950;COM2;18/1/2016;1002;CEN1;1000002;COMP02;4877;$ 224.110;25/1/2016;13/2/2016;CP02;AA04;;;10002950
4500002951;COM1;9/9/2017;1003;CEN2;1000002;COMP05;2627;$ 591.532;13/9/2017;30/8/2017;CP04;AA02;;;10002951
4500002952;COM1;10/6/2017;1009;CEN1;1000001;COMP02;1691;$ 607.994;;;CP03;AA02;;;10002952
4500002953;COM1;2/10/2016;1006;CEN3;1000006;COMP01;3570;$ 69.404;5/10/2016;25/9/2016;CP04;AA03;;;10002953
4500002954;COM2;5/7/2017;1007;CEN2;1000003;COMP03;1600;$ 524.131;17/7/2017;25/7/2017;CP04;AA02;;;10002954
4500002955;COM1;9/4/2016;1008;CEN3;1000004;COMP01;508;$ 10.686;28/4/2016;7/4/2016;CP04;AA02;;;10002955
4500002956;COM2;13/7/2017;1001;CEN1;1000005;COMP01;4638;$ 799.287;15/7/2017;7/8/2017;CP02;AA03;;;10002956
4500002957;COM1;6/3/2016;1006;CEN1;1000006;COMP04;1336;$ 518.611;21/3/2016;18/3/2016;CP03;AA03;;;10002957
4500002958;COM1;16/1/2017;1010;CEN1;1000003;COMP01;419;$ 665.134;28/1/2017;3/2/2017;CP01;AA02;;;10002958
4500002959;COM2;7/5/2017;1006;CEN2;1000005;COMP04;4747;$ 711.300;;;CP01;AA02;;;10002959
4500002960;COM2;8/9/2016;1006;CEN1;1000001;COMP02;4171;$ 80.234;27/10/2016;2/11/2016;CP04;AA03;;;10002960
4500002961;COM3;13/8/2016;1010;CEN2;1000006;COMP04;2685;$ 450.641;18/8/2016;11/8/2016;CP01;AA04;;;10002961
4500002962;COM3;7/10/2016;1009;CEN1;1000003;COMP05;2458;$ 718.539;22/10/2016;29/10/2016;CP03;AA03;2/11/2016;CALI;10002962
4500002963;COM3;1/9/2016;1001;CEN2;1000003;COMP01;5417;$ 721.662;20/9/2016;9/9/2016;CP04;AA01;;;10002963
4500002964;COM2;18/8/2016;1009;CEN1;1000006;COMP01;2980;$ 240.011;25/8/2016;11/9/2016;CP04;AA01;;;10002964
4500002965;COM2;14/3/2016;1010;CEN1;1000002;COMP03;2873;$ 604.751;8/5/2016;21/4/2016;CP02;AA02;;;10002965
4500002966;COM1;10/10/2016;1002;CEN1;1000002;COMP02;1736;$ 504.267;;;CP03;AA04;;;10002966
4500002967;COM1;11/12/2016;1008;CEN3;1000004;COMP02;3456;$ 697.307;24/12/2016;6/12/2016;CP04;AA01;;;10002967
4500002968;COM2;8/1/2016;1003;CEN1;1000006;COMP03;3904;$ 225.299;15/1/2016;8/2/2016;CP03;AA03;;;10002968
4500002969;COM1;24/6/2016;1002;CEN2;1000006;COMP01;338;$ 412.734;19/7/2016;3/7/2016;CP04;;;;10002969
4500002970;COM3;1/9/2017;1006;CEN3;1000002;COMP01;1879;$ 924.055;26/9/2017;30/9/2017;CP04;AA01;;;10002970
4500002971;COM1;20/8/2017;1009;CEN2;1000003;COMP04;2310;$ 910.475;3/9/2017;19/8/2017;CP02;AA01;;;10002971
4500002972;COM3;22/3/2016;1001;CEN1;1000002;COMP01;1377;$ 821.369;24/3/2016;27/3/2016;CP02;AA03;;;10002972
4500002973;COM1;11/9/2017;1008;CEN1;1000003;COMP02;2522;$ 154.599;;;CP04;AA04;;;10002973
4500002974;COM3;1/10/2016;1007;CEN1;1000006;COMP05;2766;$ 989.684;4/10/2016;14/10/2016;CP01;AA01;;;10002974
4500002975;COM2;7/9/2017;1005;CEN1;1000006;COMP03;1617;$ 230.708;25/9/2017;16/9/2017;CP03;AA02;20/9/2017;ENVA;10002975
4500002976;COM3;12/1/2017;1003;CEN1;1000003;COMP01;2372;$ 725.557;22/1/2017;1/2/2017;CP03;AA02;;;10002976
4500002977;COM3;6/2/2016;1001;CEN2;1000002;COMP03;3022;$ 498.541;17/3/2016;27/2/2016;CP03;AA04;;;10002977
4500002978;COM2;25/12/2017;1004;CEN3;1000003;COMP05;651;$ 357.427;28/12/2017;5/1/2018;CP02;AA03;;;10002978
4500002979;COM2;19/4/2017;1003;CEN1;1000003;COMP01;1673;$ 629.852;2/5/2017;30/4/2017;CP02;AA04;;;10002979
4500002980;COM2;6/3/2016;1001;CEN2;1000004;COMP04;5417;$ 800.054;;;CP01;AA01;;;10002980
4500002981;COM3;8/10/2016;1008;CEN2;1000001;COMP01;4572;$ 486.612;27/10/2016;26/10/2016;CP01;AA02;;;10002981
4500002982;COM1;19/12/2017;1009;CEN2;1000002;COMP05;4282;$ 571.175;9/1/2018;21/1/2018;CP04;AA01;;;10002982
4500002983;COM1;6/4/2016;1001;CEN2;1000002;COMP02;319;$ 928.817;24/4/2016;23/4/2016;CP01;AA03;;;10002983
4500002984;COM2;28/8/2017;1006;CEN2;1000001;COMP01;4896;$ 226.470;30/8/2017;3/9/2017;CP01;AA02;;;10002984
4500002985;COM2;10/2/2016;1009;CEN2;1000002;COMP04;3351;$ 881.210;18/2/2016;3/2/2016;CP02;AA04;;;10002985
4500002986;COM1;27/8/2016;1003;CEN1;1000004;COMP02;3147;$ 444.218;30/8/2016;4/9/2016;CP04;AA01;;;10002986
4500002987;COM2;2/1/2016;1009;CEN1;1000002;COMP02;4398;$ 985.132;;;CP02;AA01;;;10002987
4500002988;COM1;29/7/2016;1000;CEN3;1000002;COMP05;4839;$ 444.218;28/8/2016;29/8/2016;CP04;AA02;3/9/2016;PLAZ;10002988
4500002989;COM3;11/6/2016;1000;CEN3;1000001;COMP03;304;$ 908.808;14/6/2016;11/6/2016;CP04;AA02;;;10002989
4500002990;COM2;14/1/2017;1009;CEN2;1000004;COMP04;5209;$ 290.826;17/3/2017;24/3/2017;CP02;AA03;;;10002990
4500002991;COM1;26/12/2017;1000;CEN3;1000005;COMP02;4485;$ 45.400;7/1/2018;4/1/2018;CP01;AA01;;;10002991
4500002992;COM1;17/1/2016;1006;CEN1;1000006;COMP05;2019;$ 916.331;22/2/2016;25/2/2016;CP04;AA03;;;10002992
4500002993;COM3;16/4/2016;1003;CEN3;1000001;COMP01;1450;$ 70.302;15/6/2016;12/6/2016;CP02;AA03;;;10002993
4500002994;COM1;23/12/2017;1002;CEN2;1000003;COMP01;3463;$ 670.908;;;CP02;AA04;;;10002994
4500002995;COM1;28/2/2016;1009;CEN2;1000002;COMP03;3354;$ 382.254;9/3/2016;25/2/2016;CP03;AA04;;;10002995
4500002996;COM1;15/10/2016;1003;CEN1;1000002;COMP02;2862;$ 393.339;23/10/2016;19/11/2016;CP01;AA04;;;10002996
4500002997;COM2;22/5/2016;1006;CEN1;1000001;COMP02;385;$ 241.700;13/6/2016;4/6/2016;CP01;AA01;;;10002997
4500002998;COM2;13/3/2016;1007;CEN3;1000006;COMP02;1315;$ 226.341;14/5/2016;15/5/2016;CP02;AA03;;;10002998
4500002999;COM3;5/8/2017;1003;CEN2;1000002;COMP03;5454;$ 706.455;16/9/2017;9/9/2017;CP01;AA03;;;10002999
4500003000;COM2;13/3/2016;1003;CEN1;1000005;COMP04;2317;$ 638.891;8/4/2016;10/4/2016;CP03;AA01;;;10003000
4500003001;COM1;14/12/2016;1008;CEN2;1000004;COMP01;1081;$ 390.384;;;CP03;AA02;;;10003001
4500003002;COM2;20/2/2017;1009;CEN1;1000003;COMP03;379;$ 418.402;22/3/2017;28/3/2017;CP02;AA01;;;10003002
4500003003;COM1;17/12/2017;1003;CEN1;1000002;COMP04;2469;$ 324.018;22/12/2017;16/12/2017;CP01;AA03;;;10003003
4500003004;COM3;12/5/2016;1007;CEN3;1000004;COMP05;1206;$ 461.661;17/6/2016;6/7/2016;CP01;AA02;;;10003004
4500003005;COM3;18/6/2017;1003;CEN2;1000004;COMP02;1550;$ 119.204;22/6/2017;15/6/2017;CP02;AA01;;;10003005
4500003006;COM2;24/5/2017;1008;CEN1;1000006;COMP01;1086;$ 839.032;31/5/2017;18/6/2017;CP03;;;;10003006
4500003007;COM1;4/3/2017;1006;CEN2;1000002;COMP04;2556;$ 378.643;16/5/2017;9/5/2017;CP03;AA02;;;10003007
4500003008;COM3;15/7/2017;1000;CEN1;1000001;COMP01;5472;$ 545.944;;;CP01;AA04;;;10003008
4500003009;COM3;10/11/2017;1002;CEN1;1000004;COMP04;1639;$ 838.115;1/12/2017;27/11/2017;CP01;AA01;;;10003009
4500003010;COM3;20/11/2017;1005;CEN2;1000003;COMP02;3147;$ 636.844;24/11/2017;27/11/2017;CP02;AA02;;;10003010
4500003011;COM3;26/7/2016;1003;CEN2;1000005;COMP02;2973;$ 575.974;19/8/2016;14/8/2016;CP02;AA02;;;10003011
4500003012;COM1;21/10/2017;1010;CEN2;1000004;COMP04;4777;$ 38.665;22/10/2017;8/11/2017;CP03;AA04;;;10003012
4500003013;COM3;3/12/2016;1007;CEN3;1000006;COMP04;3098;$ 69.305;11/12/2016;26/11/2016;CP04;AA02;;;10003013
4500003014;COM3;22/10/2017;1009;CEN1;1000002;COMP01;1056;$ 918.902;9/11/2017;10/11/2017;CP04;AA03;13/11/2017;CALI;10003014
